clinician_id,signup_date,specialty,state,ehr_system,practice_size,org_type,annual_patient_volume,converted_to_enterprise,conversion_date
CLN_37719,2025-10-10,Internal Medicine,KY,None,Medium (11-50),Telehealth-Native,1214,0,
CLN_37720,2024-04-14,Primary Care,OR,Cerner,Large (51-200),Urgent Care Chain,16730,0,
CLN_37721,2025-05-24,Cardiology,TN,Epic,Medium (11-50),Telehealth-Native,7861,0,
CLN_37722,2026-02-26,Oncology,LA,Allscripts,Medium (11-50),Hospital System,13892,0,
CLN_37723,2024-05-18,Psychiatry,AL,Cerner,Small (2-10),Academic Medical Center,3122,0,
CLN_37724,2025-06-15,Gynecology,OR,Other,Medium (11-50),Hospital System,7405,0,
CLN_37725,2024-02-01,Neurology,MI,Epic,Medium (11-50),Academic Medical Center,2207,0,
CLN_37726,2024-10-25,Pediatrics,CT,Epic,Solo,Telehealth-Native,178,1,2025-03-17
CLN_37727,2026-05-02,Dermatology,NY,Cerner,Medium (11-50),Telehealth-Native,4828,0,
CLN_37728,2024-11-26,Endocrinology,UT,Allscripts,Medium (11-50),Urgent Care Chain,5199,0,
CLN_37729,2025-07-09,Primary Care,NJ,Epic,Enterprise (200+),FQHC,25244,1,2025-08-26
CLN_37730,2025-02-14,Primary Care,KY,Epic,Small (2-10),Urgent Care Chain,1420,0,
CLN_37731,2024-08-27,Primary Care,CT,Epic,Medium (11-50),Private Practice,5264,0,
CLN_37732,2026-01-15,Urology,MO,DrChrono,Small (2-10),Private Practice,1427,0,
CLN_37733,2024-02-25,Primary Care,OR,Practice Fusion,Solo,Hospital System,422,0,
CLN_37734,2025-02-04,Pediatrics,NC,Athenahealth,Small (2-10),Private Practice,1144,0,
CLN_37735,2025-11-17,Internal Medicine,VA,DrChrono,Medium (11-50),Private Practice,1663,0,
CLN_37736,2025-11-02,Primary Care,KY,DrChrono,Solo,Private Practice,223,0,
CLN_37737,2024-09-08,Primary Care,VA,Epic,Small (2-10),Telehealth-Native,1037,0,
CLN_37738,2024-02-20,Primary Care,NJ,Epic,Solo,Telehealth-Native,532,0,
CLN_37739,2024-04-28,Neurology,NJ,Athenahealth,Small (2-10),Hospital System,741,0,
CLN_37740,2025-08-09,Primary Care,AZ,None,Large (51-200),Telehealth-Native,47934,0,
CLN_37741,2024-12-22,Primary Care,WI,Epic,Small (2-10),FQHC,2249,0,
CLN_37742,2024-01-21,Primary Care,NC,Epic,Medium (11-50),Academic Medical Center,2685,0,
CLN_37743,2024-04-03,Psychiatry,IN,Athenahealth,Solo,Telehealth-Native,315,0,
CLN_37744,2025-03-05,Psychiatry,TN,Athenahealth,Large (51-200),FQHC,35051,0,
CLN_37745,2026-01-25,Primary Care,AL,Epic,Enterprise (200+),Hospital System,27224,0,
CLN_37746,2026-02-09,Gynecology,CA,Epic,Small (2-10),FQHC,614,0,
CLN_37747,2025-04-14,Neurology,TX,Athenahealth,Solo,Hospital System,183,0,
CLN_37748,2024-07-02,Neurology,OH,Cerner,Solo,Private Practice,70,0,
CLN_37749,2024-02-19,Dermatology,MD,Athenahealth,Small (2-10),Telehealth-Native,1105,0,
CLN_37750,2024-01-26,Primary Care,GA,DrChrono,Small (2-10),Urgent Care Chain,897,0,
CLN_37751,2026-01-10,Psychiatry,LA,None,Solo,Urgent Care Chain,350,0,
CLN_37752,2025-05-09,Psychiatry,MO,Cerner,Small (2-10),Telehealth-Native,1591,0,
CLN_37753,2025-04-13,Oncology,UT,Athenahealth,Solo,Hospital System,130,0,
CLN_37754,2024-10-21,Cardiology,LA,Allscripts,Small (2-10),Hospital System,3827,0,
CLN_37755,2024-11-01,Internal Medicine,CA,Cerner,Small (2-10),Multi-Specialty Group,1310,0,
CLN_37756,2025-04-24,Psychiatry,LA,Epic,Solo,Multi-Specialty Group,270,0,
CLN_37757,2025-09-10,Primary Care,OK,Epic,Small (2-10),Multi-Specialty Group,1060,1,2026-06-13
CLN_37758,2025-12-14,Pediatrics,OR,eClinicalWorks,Enterprise (200+),Multi-Specialty Group,168869,0,
CLN_37759,2025-11-27,Neurology,GA,Allscripts,Medium (11-50),Private Practice,10123,0,
CLN_37760,2024-06-26,Internal Medicine,IL,Cerner,Large (51-200),Hospital System,10546,0,
CLN_37761,2024-06-13,Gynecology,CT,Practice Fusion,Small (2-10),FQHC,1235,0,
CLN_37762,2024-12-01,Gynecology,LA,Cerner,Large (51-200),Urgent Care Chain,8635,0,
CLN_37763,2024-05-25,Psychiatry,PA,Epic,Medium (11-50),Hospital System,10137,0,
CLN_37764,2026-04-11,Primary Care,UT,Allscripts,Solo,Multi-Specialty Group,169,0,
CLN_37765,2025-09-16,Cardiology,OK,Cerner,Enterprise (200+),Multi-Specialty Group,140739,0,
CLN_37766,2024-01-22,Primary Care,OH,Epic,Solo,Academic Medical Center,249,1,2025-01-02
CLN_37767,2025-09-27,Internal Medicine,CT,Cerner,Medium (11-50),Multi-Specialty Group,8245,0,
CLN_37768,2024-05-08,Dermatology,CA,Other,Medium (11-50),Academic Medical Center,5928,0,
CLN_37769,2024-11-13,Endocrinology,NC,Practice Fusion,Small (2-10),Private Practice,2868,0,
CLN_37770,2024-07-02,Primary Care,UT,Epic,Enterprise (200+),Multi-Specialty Group,136313,1,2025-02-05
CLN_37771,2025-02-16,Psychiatry,AZ,Cerner,Small (2-10),FQHC,2227,0,
CLN_37772,2025-05-12,Primary Care,KY,Athenahealth,Large (51-200),Urgent Care Chain,16006,0,
CLN_37773,2025-04-15,Internal Medicine,AL,Cerner,Small (2-10),Telehealth-Native,1588,0,
CLN_37774,2025-01-10,Psychiatry,PA,Other,Medium (11-50),FQHC,7714,0,
CLN_37775,2026-02-02,Endocrinology,AL,Cerner,Solo,Telehealth-Native,203,0,
CLN_37776,2025-06-18,Primary Care,KY,Allscripts,Small (2-10),Private Practice,2005,0,
CLN_37777,2025-01-14,Urology,CA,Epic,Solo,Urgent Care Chain,276,0,
CLN_37778,2024-01-10,Orthopedics,TX,Athenahealth,Large (51-200),Private Practice,45608,1,2024-06-12
CLN_37779,2025-11-24,Internal Medicine,CO,DrChrono,Solo,Hospital System,368,0,
CLN_37780,2025-04-25,Internal Medicine,AZ,Epic,Small (2-10),FQHC,1219,0,
CLN_37781,2025-08-28,Psychiatry,NC,Epic,Small (2-10),Private Practice,1778,0,
CLN_37782,2024-06-01,Urology,MD,Epic,Small (2-10),Private Practice,2475,0,
CLN_37783,2023-12-23,Psychiatry,TX,Epic,Large (51-200),Multi-Specialty Group,14137,0,
CLN_37784,2025-08-02,Psychiatry,SC,Other,Medium (11-50),Urgent Care Chain,3829,0,
CLN_37785,2025-01-26,Cardiology,VA,Athenahealth,Medium (11-50),Telehealth-Native,12240,0,
CLN_37786,2024-11-14,Dermatology,MA,Epic,Solo,Private Practice,180,0,
CLN_37787,2025-06-13,Psychiatry,CO,Epic,Small (2-10),FQHC,1537,0,
CLN_37788,2024-01-19,Orthopedics,VA,Athenahealth,Medium (11-50),FQHC,9291,0,
CLN_37789,2025-12-08,Primary Care,AZ,Epic,Large (51-200),Telehealth-Native,16180,0,
CLN_37790,2024-11-23,Psychiatry,IL,None,Small (2-10),Telehealth-Native,1655,0,
CLN_37791,2025-02-19,Internal Medicine,LA,Epic,Small (2-10),FQHC,460,0,
CLN_37792,2025-03-01,Neurology,MI,Epic,Medium (11-50),Multi-Specialty Group,8433,0,
CLN_37793,2024-08-31,Internal Medicine,VA,Practice Fusion,Solo,Urgent Care Chain,156,0,
CLN_37794,2024-05-08,Internal Medicine,AZ,Epic,Medium (11-50),Telehealth-Native,2768,1,2024-07-04
CLN_37795,2025-04-14,Primary Care,WA,Epic,Solo,Academic Medical Center,355,0,
CLN_37796,2025-09-11,Primary Care,NC,DrChrono,Medium (11-50),Telehealth-Native,1682,0,
CLN_37797,2024-08-17,Primary Care,OK,Other,Solo,Urgent Care Chain,442,0,
CLN_37798,2025-10-01,Gynecology,IL,Athenahealth,Small (2-10),Private Practice,1361,0,
CLN_37799,2025-02-05,Psychiatry,FL,Athenahealth,Small (2-10),Private Practice,325,0,
CLN_37800,2026-01-15,Primary Care,MI,Epic,Medium (11-50),Multi-Specialty Group,13781,0,
CLN_37801,2025-05-12,Pediatrics,MO,Other,Solo,Urgent Care Chain,156,0,
CLN_37802,2026-01-04,Gynecology,UT,eClinicalWorks,Small (2-10),Telehealth-Native,2290,0,
CLN_37803,2025-09-15,Oncology,MA,Epic,Solo,Academic Medical Center,192,0,
CLN_37804,2024-04-26,Cardiology,PA,DrChrono,Solo,Urgent Care Chain,395,0,
CLN_37805,2024-10-29,Oncology,WI,Athenahealth,Small (2-10),Academic Medical Center,614,0,
CLN_37806,2025-02-02,Cardiology,CA,Epic,Medium (11-50),Private Practice,3136,0,
CLN_37807,2024-12-26,Primary Care,NY,Epic,Solo,Telehealth-Native,84,0,
CLN_37808,2025-04-27,Psychiatry,TN,Other,Medium (11-50),FQHC,10568,0,
CLN_37809,2024-07-27,Neurology,AZ,None,Solo,FQHC,311,0,
CLN_37810,2025-09-07,Cardiology,IL,Athenahealth,Solo,FQHC,218,0,
CLN_37811,2025-12-22,Primary Care,OH,Athenahealth,Medium (11-50),Telehealth-Native,2852,0,
CLN_37812,2024-10-04,Internal Medicine,MD,Epic,Solo,Telehealth-Native,298,0,
CLN_37813,2024-11-03,Pediatrics,CT,DrChrono,Solo,Academic Medical Center,258,0,
CLN_37814,2023-12-25,Dermatology,OK,Epic,Small (2-10),FQHC,2288,0,
CLN_37815,2025-02-24,Cardiology,CO,DrChrono,Medium (11-50),Private Practice,3035,0,
CLN_37816,2026-03-11,Endocrinology,TN,Epic,Medium (11-50),Urgent Care Chain,5254,0,
CLN_37817,2024-07-25,Psychiatry,IN,eClinicalWorks,Small (2-10),Multi-Specialty Group,657,1,2025-06-16
CLN_37818,2025-12-08,Gynecology,TN,DrChrono,Solo,Telehealth-Native,140,0,
CLN_37819,2024-09-23,Orthopedics,UT,Epic,Solo,Hospital System,94,0,
CLN_37820,2024-11-14,Psychiatry,AZ,DrChrono,Medium (11-50),FQHC,7325,0,
CLN_37821,2025-06-19,Endocrinology,NJ,Epic,Medium (11-50),Hospital System,13011,0,
CLN_37822,2025-06-09,Primary Care,IL,Athenahealth,Medium (11-50),Hospital System,4597,0,
CLN_37823,2025-08-08,Primary Care,TN,Athenahealth,Small (2-10),FQHC,1146,0,
CLN_37824,2024-09-11,Cardiology,UT,Athenahealth,Medium (11-50),Hospital System,5498,0,
CLN_37825,2025-11-24,Endocrinology,UT,Epic,Enterprise (200+),Multi-Specialty Group,84214,1,2026-11-21
CLN_37826,2024-12-28,Primary Care,CA,Athenahealth,Enterprise (200+),Private Practice,52145,0,
CLN_37827,2025-05-30,Neurology,NC,eClinicalWorks,Large (51-200),Private Practice,19477,0,
CLN_37828,2025-01-19,Psychiatry,IN,Practice Fusion,Small (2-10),Urgent Care Chain,1652,0,
CLN_37829,2025-01-10,Urology,WA,Cerner,Small (2-10),Urgent Care Chain,1807,0,
CLN_37830,2024-12-16,Gynecology,CO,None,Small (2-10),Telehealth-Native,682,0,
CLN_37831,2024-12-16,Primary Care,OH,DrChrono,Small (2-10),Multi-Specialty Group,1842,0,
CLN_37832,2025-01-25,Psychiatry,GA,Other,Medium (11-50),Academic Medical Center,4796,0,
CLN_37833,2025-09-02,Neurology,OR,Cerner,Small (2-10),Multi-Specialty Group,3332,0,
CLN_37834,2024-11-21,Neurology,OK,Epic,Small (2-10),Hospital System,2392,0,
CLN_37835,2025-03-20,Orthopedics,CA,Athenahealth,Small (2-10),FQHC,5413,0,
CLN_37836,2024-02-07,Endocrinology,MD,None,Small (2-10),Urgent Care Chain,3753,0,
CLN_37837,2025-08-17,Neurology,OH,Athenahealth,Solo,FQHC,232,0,
CLN_37838,2026-03-21,Orthopedics,NJ,eClinicalWorks,Solo,Hospital System,132,0,
CLN_37839,2024-09-21,Primary Care,WI,Allscripts,Small (2-10),Telehealth-Native,1531,0,
CLN_37840,2024-04-27,Pediatrics,MA,Epic,Small (2-10),Hospital System,1941,0,
CLN_37841,2024-11-06,Oncology,MA,Cerner,Medium (11-50),Telehealth-Native,3096,0,
CLN_37842,2024-06-17,Neurology,MD,eClinicalWorks,Medium (11-50),Academic Medical Center,5130,0,
CLN_37843,2025-02-14,Neurology,PA,Cerner,Small (2-10),Telehealth-Native,1698,0,
CLN_37844,2024-08-29,Pediatrics,TN,Epic,Small (2-10),Multi-Specialty Group,1471,1,2025-08-10
CLN_37845,2026-02-25,Pediatrics,KY,Athenahealth,Large (51-200),FQHC,33844,1,2026-09-15
CLN_37846,2025-03-27,Neurology,VA,Epic,Large (51-200),FQHC,31934,0,
CLN_37847,2025-02-27,Cardiology,UT,None,Medium (11-50),Hospital System,6789,0,
CLN_37848,2024-04-26,Orthopedics,CT,Allscripts,Solo,Academic Medical Center,298,0,
CLN_37849,2025-11-22,Primary Care,AL,Epic,Medium (11-50),Private Practice,9301,1,2026-11-18
CLN_37850,2025-01-01,Pediatrics,UT,None,Solo,Urgent Care Chain,187,0,
CLN_37851,2026-01-09,Endocrinology,IN,eClinicalWorks,Small (2-10),Telehealth-Native,1305,0,
CLN_37852,2024-01-03,Psychiatry,NC,Other,Medium (11-50),Telehealth-Native,8565,0,
CLN_37853,2024-04-19,Primary Care,MI,eClinicalWorks,Medium (11-50),Hospital System,2859,0,
CLN_37854,2025-04-08,Primary Care,VA,DrChrono,Solo,Urgent Care Chain,133,0,
CLN_37855,2024-11-18,Neurology,WI,Allscripts,Small (2-10),Multi-Specialty Group,2109,0,
CLN_37856,2024-04-24,Neurology,WA,Epic,Small (2-10),Multi-Specialty Group,1085,0,
CLN_37857,2024-05-08,Urology,OK,Epic,Small (2-10),Hospital System,1157,0,
CLN_37858,2024-03-15,Neurology,OK,Epic,Small (2-10),Urgent Care Chain,739,1,2024-11-05
CLN_37859,2024-08-01,Pediatrics,KY,Epic,Medium (11-50),Hospital System,9038,0,
CLN_37860,2025-03-30,Internal Medicine,MD,None,Medium (11-50),Private Practice,5847,0,
CLN_37861,2026-04-01,Psychiatry,MN,Epic,Solo,FQHC,191,0,
CLN_37862,2024-06-05,Psychiatry,TN,Cerner,Solo,Hospital System,185,0,
CLN_37863,2025-06-12,Psychiatry,MA,Epic,Small (2-10),FQHC,707,0,
CLN_37864,2026-03-20,Urology,UT,Epic,Medium (11-50),FQHC,10548,0,
CLN_37865,2025-01-17,Endocrinology,OK,None,Medium (11-50),FQHC,13990,0,
CLN_37866,2024-05-15,Internal Medicine,MA,Athenahealth,Medium (11-50),Private Practice,6753,0,
CLN_37867,2024-10-21,Dermatology,UT,eClinicalWorks,Small (2-10),FQHC,986,0,
CLN_37868,2025-02-04,Dermatology,PA,Athenahealth,Solo,Private Practice,271,0,
CLN_37869,2024-10-06,Oncology,VA,Epic,Solo,Telehealth-Native,560,0,
CLN_37870,2024-11-02,Primary Care,KY,Athenahealth,Enterprise (200+),Hospital System,33592,0,
CLN_37871,2025-08-12,Neurology,AL,Epic,Solo,Hospital System,282,0,
CLN_37872,2026-01-04,Pediatrics,NC,Practice Fusion,Medium (11-50),Urgent Care Chain,4091,0,
CLN_37873,2025-11-22,Cardiology,LA,Other,Small (2-10),Multi-Specialty Group,926,0,
CLN_37874,2026-03-18,Internal Medicine,UT,Epic,Small (2-10),Telehealth-Native,1769,1,2026-07-10
CLN_37875,2025-11-18,Cardiology,PA,eClinicalWorks,Small (2-10),Academic Medical Center,2161,0,
CLN_37876,2025-07-05,Psychiatry,CO,Epic,Enterprise (200+),Academic Medical Center,60271,1,2025-11-27
CLN_37877,2025-09-16,Neurology,OK,Cerner,Solo,Private Practice,406,0,
CLN_37878,2024-11-01,Internal Medicine,NJ,Epic,Solo,FQHC,134,0,
CLN_37879,2025-04-17,Pediatrics,MI,eClinicalWorks,Solo,Hospital System,204,0,
CLN_37880,2026-04-25,Internal Medicine,SC,Epic,Solo,Hospital System,61,0,
CLN_37881,2024-11-13,Primary Care,IL,None,Medium (11-50),Hospital System,3671,0,
CLN_37882,2024-03-12,Urology,TX,Cerner,Large (51-200),Multi-Specialty Group,15026,0,
CLN_37883,2024-02-09,Endocrinology,WA,Allscripts,Solo,Private Practice,166,0,
CLN_37884,2024-08-06,Psychiatry,WA,DrChrono,Medium (11-50),Private Practice,5202,0,
CLN_37885,2024-03-19,Primary Care,IL,Cerner,Medium (11-50),Hospital System,9173,0,
CLN_37886,2025-12-07,Gynecology,OH,Other,Solo,Academic Medical Center,210,0,
CLN_37887,2025-09-24,Primary Care,MN,Epic,Solo,Multi-Specialty Group,185,0,
CLN_37888,2026-01-07,Cardiology,WI,Other,Small (2-10),Urgent Care Chain,463,0,
CLN_37889,2024-12-30,Cardiology,MI,Athenahealth,Solo,Multi-Specialty Group,319,0,
CLN_37890,2025-04-23,Pediatrics,IL,Epic,Small (2-10),Private Practice,2210,0,
CLN_37891,2024-03-13,Dermatology,IN,Epic,Medium (11-50),Hospital System,5501,0,
CLN_37892,2025-05-26,Neurology,TX,Athenahealth,Enterprise (200+),Academic Medical Center,93464,0,
CLN_37893,2025-12-18,Orthopedics,TX,Epic,Small (2-10),Multi-Specialty Group,790,0,
CLN_37894,2025-07-31,Cardiology,NY,Other,Solo,Hospital System,265,0,
CLN_37895,2024-02-23,Pediatrics,MA,Epic,Solo,Telehealth-Native,68,0,
CLN_37896,2024-08-16,Cardiology,WA,Athenahealth,Solo,Private Practice,94,0,
CLN_37897,2024-08-27,Endocrinology,LA,Epic,Small (2-10),Multi-Specialty Group,1947,0,
CLN_37898,2025-01-31,Gynecology,VA,DrChrono,Medium (11-50),Multi-Specialty Group,4338,0,
CLN_37899,2025-04-21,Primary Care,OR,Epic,Small (2-10),Hospital System,1246,0,
CLN_37900,2024-02-10,Cardiology,KY,Cerner,Small (2-10),Telehealth-Native,295,0,
CLN_37901,2024-02-13,Gynecology,MD,eClinicalWorks,Small (2-10),Academic Medical Center,818,0,
CLN_37902,2025-11-15,Primary Care,MN,Epic,Large (51-200),Telehealth-Native,33192,0,
CLN_37903,2024-07-05,Primary Care,FL,None,Small (2-10),Hospital System,889,0,
CLN_37904,2024-09-25,Psychiatry,WA,eClinicalWorks,Large (51-200),Urgent Care Chain,24772,0,
CLN_37905,2023-12-25,Orthopedics,MD,Cerner,Solo,Hospital System,219,0,
CLN_37906,2025-07-19,Cardiology,OR,Practice Fusion,Solo,Academic Medical Center,109,0,
CLN_37907,2024-10-03,Pediatrics,WI,Epic,Solo,Urgent Care Chain,343,0,
CLN_37908,2026-04-17,Cardiology,AZ,Cerner,Large (51-200),Hospital System,29352,0,
CLN_37909,2025-12-16,Psychiatry,SC,Athenahealth,Small (2-10),Telehealth-Native,1752,0,
CLN_37910,2025-01-23,Internal Medicine,MO,None,Solo,Urgent Care Chain,159,0,
CLN_37911,2024-01-28,Oncology,NJ,Epic,Medium (11-50),Hospital System,5684,0,
CLN_37912,2025-06-24,Internal Medicine,AZ,Epic,Large (51-200),Telehealth-Native,40467,0,
CLN_37913,2025-05-29,Psychiatry,MD,Other,Small (2-10),Urgent Care Chain,2974,0,
CLN_37914,2024-10-12,Dermatology,MA,Cerner,Small (2-10),Academic Medical Center,5500,0,
CLN_37915,2025-12-14,Neurology,OK,Practice Fusion,Solo,Telehealth-Native,131,0,
CLN_37916,2026-04-05,Primary Care,VA,Athenahealth,Solo,Multi-Specialty Group,161,0,
CLN_37917,2024-03-15,Cardiology,IN,Epic,Medium (11-50),Academic Medical Center,2895,0,
CLN_37918,2024-05-20,Psychiatry,AL,Epic,Medium (11-50),Hospital System,6984,0,
CLN_37919,2025-05-29,Endocrinology,AL,Cerner,Solo,Urgent Care Chain,206,0,
CLN_37920,2024-05-21,Orthopedics,SC,Cerner,Small (2-10),Hospital System,3228,0,
CLN_37921,2025-01-14,Gynecology,CT,Athenahealth,Small (2-10),Urgent Care Chain,964,0,
CLN_37922,2025-05-15,Neurology,CA,Epic,Solo,Academic Medical Center,507,0,
CLN_37923,2024-12-18,Gynecology,AZ,Epic,Medium (11-50),Hospital System,6191,0,
CLN_37924,2026-03-29,Cardiology,AL,Athenahealth,Small (2-10),FQHC,448,0,
CLN_37925,2025-04-05,Orthopedics,OR,Epic,Solo,Private Practice,139,0,
CLN_37926,2025-08-02,Pediatrics,GA,Cerner,Enterprise (200+),Private Practice,166493,0,
CLN_37927,2025-12-17,Internal Medicine,IL,Cerner,Medium (11-50),Hospital System,9726,0,
CLN_37928,2025-03-31,Oncology,WA,Epic,Small (2-10),FQHC,1809,0,
CLN_37929,2025-02-09,Pediatrics,MI,eClinicalWorks,Medium (11-50),Urgent Care Chain,2684,0,
CLN_37930,2024-10-23,Pediatrics,NY,None,Enterprise (200+),Academic Medical Center,39775,0,
CLN_37931,2025-05-28,Orthopedics,IL,Epic,Large (51-200),Urgent Care Chain,27251,0,
CLN_37932,2024-08-28,Neurology,MI,Allscripts,Small (2-10),Private Practice,681,0,
CLN_37933,2024-11-10,Cardiology,IN,Athenahealth,Small (2-10),Urgent Care Chain,3911,0,
CLN_37934,2023-12-16,Endocrinology,MA,Cerner,Medium (11-50),Academic Medical Center,12653,0,
CLN_37935,2024-04-22,Primary Care,MO,Epic,Large (51-200),Private Practice,22765,1,2025-01-30
CLN_37936,2025-09-13,Primary Care,OR,Cerner,Medium (11-50),Telehealth-Native,6804,0,
CLN_37937,2024-08-29,Urology,OK,Athenahealth,Solo,Academic Medical Center,91,0,
CLN_37938,2025-04-18,Endocrinology,GA,eClinicalWorks,Small (2-10),Telehealth-Native,1640,0,
CLN_37939,2024-12-16,Dermatology,CT,Athenahealth,Large (51-200),Multi-Specialty Group,23472,0,
CLN_37940,2024-12-08,Oncology,TX,Athenahealth,Small (2-10),Multi-Specialty Group,1060,0,
CLN_37941,2026-02-21,Oncology,LA,Other,Large (51-200),Multi-Specialty Group,37837,0,
CLN_37942,2024-07-19,Internal Medicine,NY,Epic,Solo,Private Practice,376,0,
CLN_37943,2024-12-31,Primary Care,MD,Allscripts,Solo,FQHC,146,0,
CLN_37944,2024-12-29,Endocrinology,OK,Other,Large (51-200),Private Practice,13931,0,
CLN_37945,2024-12-26,Primary Care,TX,eClinicalWorks,Small (2-10),Urgent Care Chain,799,0,
CLN_37946,2024-05-24,Psychiatry,NC,None,Small (2-10),Academic Medical Center,2281,0,
CLN_37947,2024-12-11,Primary Care,OR,Cerner,Small (2-10),Hospital System,945,0,
CLN_37948,2026-03-09,Cardiology,WA,None,Medium (11-50),Hospital System,5767,0,
CLN_37949,2024-06-23,Pediatrics,AL,eClinicalWorks,Small (2-10),Hospital System,1259,0,
CLN_37950,2025-04-22,Primary Care,AZ,Athenahealth,Small (2-10),Academic Medical Center,802,0,
CLN_37951,2026-03-05,Primary Care,SC,Cerner,Medium (11-50),Private Practice,14953,0,
CLN_37952,2025-04-05,Neurology,NC,Cerner,Medium (11-50),Telehealth-Native,8373,0,
CLN_37953,2025-10-22,Internal Medicine,KY,Cerner,Small (2-10),Private Practice,1740,0,
CLN_37954,2023-12-18,Pediatrics,WI,Allscripts,Small (2-10),FQHC,821,0,
CLN_37955,2025-03-17,Cardiology,AZ,DrChrono,Solo,Private Practice,103,0,
CLN_37956,2025-03-26,Orthopedics,LA,DrChrono,Solo,Hospital System,148,0,
CLN_37957,2025-08-17,Dermatology,IL,Epic,Solo,Academic Medical Center,199,0,
CLN_37958,2026-01-27,Dermatology,AL,Other,Solo,Hospital System,196,0,
CLN_37959,2026-01-09,Neurology,LA,None,Small (2-10),Telehealth-Native,1217,0,
CLN_37960,2025-11-04,Neurology,TX,eClinicalWorks,Small (2-10),FQHC,707,0,
CLN_37961,2025-05-10,Gynecology,NJ,Other,Solo,Private Practice,286,0,
CLN_37962,2023-12-17,Psychiatry,OH,Epic,Solo,Private Practice,118,0,
CLN_37963,2024-12-22,Primary Care,IN,eClinicalWorks,Solo,Hospital System,626,0,
CLN_37964,2024-08-16,Endocrinology,PA,Practice Fusion,Small (2-10),Multi-Specialty Group,1048,0,
CLN_37965,2024-02-06,Pediatrics,KY,Athenahealth,Solo,Urgent Care Chain,234,0,
CLN_37966,2026-01-02,Orthopedics,VA,Epic,Small (2-10),Academic Medical Center,664,0,
CLN_37967,2024-01-03,Primary Care,SC,Epic,Solo,Multi-Specialty Group,265,0,
CLN_37968,2025-01-27,Psychiatry,CO,Practice Fusion,Medium (11-50),Telehealth-Native,11538,0,
CLN_37969,2024-02-22,Neurology,OK,eClinicalWorks,Medium (11-50),FQHC,5781,0,
CLN_37970,2024-08-19,Psychiatry,FL,Other,Enterprise (200+),Private Practice,72051,1,2025-02-23
CLN_37971,2026-01-20,Pediatrics,SC,Athenahealth,Small (2-10),Academic Medical Center,2122,0,
CLN_37972,2025-01-04,Psychiatry,CO,None,Enterprise (200+),Private Practice,171862,0,
CLN_37973,2025-01-03,Internal Medicine,MN,Epic,Medium (11-50),Telehealth-Native,6706,0,
CLN_37974,2026-03-12,Primary Care,MA,eClinicalWorks,Medium (11-50),Urgent Care Chain,10654,0,
CLN_37975,2024-12-15,Internal Medicine,SC,None,Small (2-10),Multi-Specialty Group,717,0,
CLN_37976,2024-05-08,Orthopedics,AZ,None,Small (2-10),Private Practice,1425,0,
CLN_37977,2025-12-27,Primary Care,AL,eClinicalWorks,Enterprise (200+),Private Practice,189479,0,
CLN_37978,2025-04-16,Psychiatry,TN,eClinicalWorks,Medium (11-50),FQHC,3652,0,
CLN_37979,2024-02-16,Primary Care,VA,Epic,Solo,Hospital System,240,0,
CLN_37980,2024-12-20,Oncology,MO,Practice Fusion,Solo,Urgent Care Chain,182,0,
CLN_37981,2025-08-30,Internal Medicine,KY,None,Medium (11-50),FQHC,9821,0,
CLN_37982,2024-09-30,Psychiatry,AZ,Other,Medium (11-50),Hospital System,9053,0,
CLN_37983,2024-09-29,Cardiology,GA,Practice Fusion,Large (51-200),Academic Medical Center,29453,0,
CLN_37984,2025-12-12,Pediatrics,IN,Epic,Enterprise (200+),Hospital System,94328,0,
CLN_37985,2024-01-10,Primary Care,SC,Epic,Enterprise (200+),Telehealth-Native,74438,0,
