clinician_id,snapshot_date,logins_per_week,days_since_last_login,team_members_invited,api_calls_per_week,features_used_count,support_tickets_l90d,video_consults_per_week,async_messages_per_week,days_on_platform
CLN_34290,2026-06-03,11,152,1,0,1,0,7,33,282
CLN_34291,2026-06-03,9,10,0,0,10,0,1,15,854
CLN_34292,2026-06-03,10,13,2,0,1,0,8,1,68
CLN_34293,2026-06-03,4,1,1,0,3,0,3,7,522
CLN_34294,2026-06-03,9,14,6,0,1,0,14,16,504
CLN_34295,2026-06-03,3,4,0,0,2,1,2,4,619
CLN_34296,2026-06-03,1,179,0,0,2,2,7,5,149
CLN_34297,2026-06-03,3,8,1,0,3,1,9,3,568
CLN_34298,2026-06-03,2,4,7,0,6,0,5,6,397
CLN_34299,2026-06-03,21,2,4,0,1,1,2,23,33
CLN_34300,2026-06-03,2,14,0,0,2,0,0,8,701
CLN_34301,2026-06-03,2,5,0,0,2,1,1,17,477
CLN_34302,2026-06-03,7,91,4,0,1,1,2,10,87
CLN_34303,2026-06-03,1,10,1,0,2,0,7,4,391
CLN_34304,2026-06-03,9,121,1,0,3,0,10,4,229
CLN_34305,2026-06-03,1,61,0,0,2,0,2,11,864
CLN_34306,2026-06-03,2,0,5,175,6,2,10,60,794
CLN_34307,2026-06-03,2,177,0,0,1,0,5,4,695
CLN_34308,2026-06-03,1,3,0,0,4,0,1,4,474
CLN_34309,2026-06-03,11,3,0,0,2,1,9,2,671
CLN_34310,2026-06-03,3,3,0,0,2,0,2,22,460
CLN_34311,2026-06-03,0,82,2,0,3,1,2,10,882
CLN_34312,2026-06-03,3,83,2,0,2,1,8,3,391
CLN_34313,2026-06-03,6,0,0,0,2,1,2,12,666
CLN_34314,2026-06-03,3,13,3,0,2,1,3,8,714
CLN_34315,2026-06-03,2,6,0,0,3,0,3,33,802
CLN_34316,2026-06-03,2,128,1,0,2,0,3,6,499
CLN_34317,2026-06-03,2,10,3,0,2,0,5,18,843
CLN_34318,2026-06-03,2,11,2,0,2,0,2,23,651
CLN_34319,2026-06-03,2,5,0,164,8,0,9,14,219
CLN_34320,2026-06-03,3,14,1,0,2,1,7,9,546
CLN_34321,2026-06-03,8,7,1,0,3,0,2,27,514
CLN_34322,2026-06-03,5,174,3,0,5,1,4,11,426
CLN_34323,2026-06-03,1,13,2,0,3,1,4,16,187
CLN_34324,2026-06-03,3,167,1,0,1,0,4,11,771
CLN_34325,2026-06-03,7,180,0,185,6,0,2,7,284
CLN_34326,2026-06-03,9,36,1,0,2,0,3,3,137
CLN_34327,2026-06-03,1,113,0,0,1,1,2,3,857
CLN_34328,2026-06-03,6,4,0,0,2,2,37,20,790
CLN_34329,2026-06-03,5,105,0,0,2,1,13,4,777
CLN_34330,2026-06-03,2,143,9,0,2,0,3,25,117
CLN_34331,2026-06-03,4,6,3,0,2,0,5,4,327
CLN_34332,2026-06-03,4,6,6,0,2,0,10,4,444
CLN_34333,2026-06-03,1,0,1,0,1,0,1,18,338
CLN_34334,2026-06-03,1,1,0,0,1,0,1,11,576
CLN_34335,2026-06-03,11,180,5,0,1,0,6,7,407
CLN_34336,2026-06-03,2,5,6,0,4,0,3,11,172
CLN_34337,2026-06-03,1,34,0,0,1,1,1,6,138
CLN_34338,2026-06-03,5,11,4,0,2,1,4,8,463
CLN_34339,2026-06-03,3,85,6,0,2,0,2,33,246
CLN_34340,2026-06-03,1,6,1,0,1,0,51,9,613
CLN_34341,2026-06-03,1,13,0,0,1,0,2,35,221
CLN_34342,2026-06-03,3,9,0,0,4,0,38,6,219
CLN_34343,2026-06-03,1,149,0,0,2,0,2,1,109
CLN_34344,2026-06-03,42,10,7,0,2,0,5,12,622
CLN_34345,2026-06-03,1,119,0,0,2,0,3,3,118
CLN_34346,2026-06-03,1,75,2,0,2,0,10,18,282
CLN_34347,2026-06-03,20,66,1,0,4,0,2,5,584
CLN_34348,2026-06-03,8,13,2,0,4,1,4,8,605
CLN_34349,2026-06-03,4,8,2,0,2,0,1,3,433
CLN_34350,2026-06-03,1,156,2,166,3,0,2,3,377
CLN_34351,2026-06-03,8,10,3,153,1,0,11,7,444
CLN_34352,2026-06-03,10,6,3,187,6,0,30,22,878
CLN_34353,2026-06-03,4,5,10,0,3,0,1,20,719
CLN_34354,2026-06-03,1,4,2,0,3,0,18,8,283
CLN_34355,2026-06-03,5,88,0,0,4,2,7,4,504
CLN_34356,2026-06-03,8,3,2,0,2,0,4,3,808
CLN_34357,2026-06-03,3,125,0,0,2,0,3,4,540
CLN_34358,2026-06-03,1,11,0,0,1,0,2,11,238
CLN_34359,2026-06-03,5,7,12,0,5,0,2,82,270
CLN_34360,2026-06-03,4,13,4,0,2,0,2,1,709
CLN_34361,2026-06-03,1,14,2,0,1,1,1,4,738
CLN_34362,2026-06-03,3,66,0,0,1,0,3,12,75
CLN_34363,2026-06-03,10,8,3,0,4,0,9,17,501
CLN_34364,2026-06-03,6,136,0,0,1,1,4,13,593
CLN_34365,2026-06-03,2,13,1,0,4,0,3,6,490
CLN_34366,2026-06-03,11,13,0,0,5,0,16,4,463
CLN_34367,2026-06-03,7,7,1,0,1,0,49,10,312
CLN_34368,2026-06-03,3,1,4,0,1,1,1,6,846
CLN_34369,2026-06-03,4,53,0,0,3,0,1,41,655
CLN_34370,2026-06-03,2,136,3,0,3,0,6,21,719
CLN_34371,2026-06-03,2,11,1,0,3,0,2,24,895
CLN_34372,2026-06-03,7,87,1,0,1,0,2,15,854
CLN_34373,2026-06-03,1,5,1,0,2,1,1,10,549
CLN_34374,2026-06-03,1,12,0,0,1,1,1,14,456
CLN_34375,2026-06-03,6,13,8,0,1,0,8,25,737
CLN_34376,2026-06-03,1,4,0,0,1,0,2,1,266
CLN_34377,2026-06-03,4,3,0,0,2,2,1,30,847
CLN_34378,2026-06-03,1,9,0,182,1,0,2,6,446
CLN_34379,2026-06-03,3,5,6,0,1,2,2,58,269
CLN_34380,2026-06-03,3,176,0,0,1,1,1,2,809
CLN_34381,2026-06-03,1,1,0,0,1,0,1,7,508
CLN_34382,2026-06-03,2,168,1,0,1,1,8,4,868
CLN_34383,2026-06-03,3,11,1,178,5,0,6,13,87
CLN_34384,2026-06-03,3,4,1,0,3,0,20,15,794
CLN_34385,2026-06-03,3,4,2,0,8,0,4,37,541
CLN_34386,2026-06-03,2,8,0,0,1,0,2,1,748
CLN_34387,2026-06-03,7,38,1,0,3,1,1,4,478
CLN_34388,2026-06-03,1,5,3,0,1,1,1,21,722
CLN_34389,2026-06-03,2,5,0,0,1,0,11,18,618
CLN_34390,2026-06-03,8,2,1,0,5,1,6,6,790
CLN_34391,2026-06-03,1,113,4,0,3,1,0,25,762
CLN_34392,2026-06-03,14,5,5,0,1,1,0,97,221
CLN_34393,2026-06-03,7,4,1,0,2,0,2,3,593
CLN_34394,2026-06-03,1,5,2,0,1,0,8,3,409
CLN_34395,2026-06-03,0,53,1,0,1,0,2,2,805
CLN_34396,2026-06-03,3,13,2,0,1,1,1,1,291
CLN_34397,2026-06-03,2,8,8,0,3,0,2,3,889
CLN_34398,2026-06-03,8,5,1,0,2,0,56,9,567
CLN_34399,2026-06-03,3,9,1,0,1,0,0,2,293
CLN_34400,2026-06-03,3,167,2,0,3,0,3,19,411
CLN_34401,2026-06-03,3,1,1,0,4,0,13,10,538
CLN_34402,2026-06-03,11,2,0,0,2,1,1,26,375
CLN_34403,2026-06-03,4,14,0,0,1,2,0,10,169
CLN_34404,2026-06-03,6,10,4,0,1,1,5,13,643
CLN_34405,2026-06-03,10,12,0,0,2,0,8,3,241
CLN_34406,2026-06-03,2,11,2,0,3,0,9,8,316
CLN_34407,2026-06-03,8,13,2,0,1,0,6,0,752
CLN_34408,2026-06-03,2,16,0,0,2,1,9,19,221
CLN_34409,2026-06-03,7,41,6,154,5,0,1,11,581
CLN_34410,2026-06-03,3,136,2,0,1,0,1,6,529
CLN_34411,2026-06-03,1,13,3,0,4,1,1,2,796
CLN_34412,2026-06-03,4,14,0,0,1,1,1,20,229
CLN_34413,2026-06-03,0,145,0,167,3,0,29,2,349
CLN_34414,2026-06-03,2,111,1,0,3,0,1,18,364
CLN_34415,2026-06-03,1,146,1,0,2,0,1,3,172
CLN_34416,2026-06-03,1,2,5,0,4,0,3,4,102
CLN_34417,2026-06-03,1,142,3,0,4,0,16,11,583
CLN_34418,2026-06-03,6,82,0,0,2,0,6,356,488
CLN_34419,2026-06-03,1,139,0,0,2,0,1,36,775
CLN_34420,2026-06-03,4,4,0,0,3,0,6,32,800
CLN_34421,2026-06-03,1,52,1,0,3,0,1,17,626
CLN_34422,2026-06-03,3,9,1,0,2,0,1,25,265
CLN_34423,2026-06-03,1,7,0,0,1,0,25,3,871
CLN_34424,2026-06-03,1,11,0,168,1,0,14,9,552
CLN_34425,2026-06-03,3,14,0,200,3,1,4,151,562
CLN_34426,2026-06-03,1,11,5,0,3,0,1,71,384
CLN_34427,2026-06-03,6,7,1,0,3,0,1,3,480
CLN_34428,2026-06-03,1,7,0,0,2,1,2,2,612
CLN_34429,2026-06-03,24,3,6,0,1,1,1,5,178
CLN_34430,2026-06-03,8,2,2,0,4,1,3,4,197
CLN_34431,2026-06-03,3,3,0,0,2,1,2,8,674
CLN_34432,2026-06-03,3,12,0,0,1,0,2,9,641
CLN_34433,2026-06-03,1,6,5,0,3,1,8,24,806
CLN_34434,2026-06-03,6,7,0,0,2,1,6,8,471
CLN_34435,2026-06-03,3,13,5,0,7,1,14,4,673
CLN_34436,2026-06-03,3,86,0,0,2,0,5,12,513
CLN_34437,2026-06-03,2,41,0,0,4,0,8,16,490
CLN_34438,2026-06-03,1,10,0,0,2,0,27,7,660
CLN_34439,2026-06-03,2,10,2,0,1,0,5,11,337
CLN_34440,2026-06-03,3,0,1,0,1,1,9,6,295
CLN_34441,2026-06-03,3,1,0,0,2,0,4,6,340
CLN_34442,2026-06-03,2,145,0,0,1,0,6,14,180
CLN_34443,2026-06-03,1,2,6,0,3,0,1,15,363
CLN_34444,2026-06-03,27,13,2,0,4,0,5,7,333
CLN_34445,2026-06-03,4,101,4,0,1,1,12,10,382
CLN_34446,2026-06-03,4,14,1,0,3,1,4,16,448
CLN_34447,2026-06-03,1,55,0,0,1,1,2,4,276
CLN_34448,2026-06-03,1,183,1,0,3,1,2,1,83
CLN_34449,2026-06-03,4,3,0,190,2,1,11,17,876
CLN_34450,2026-06-03,6,22,3,0,2,0,0,10,73
CLN_34451,2026-06-03,15,8,4,0,4,0,7,5,148
CLN_34452,2026-06-03,11,8,1,0,2,0,1,7,271
CLN_34453,2026-06-03,10,32,0,0,1,0,1,11,361
CLN_34454,2026-06-03,1,8,1,190,5,0,1,4,189
CLN_34455,2026-06-03,3,71,3,0,4,1,1,26,813
CLN_34456,2026-06-03,4,1,1,0,1,0,1,4,430
CLN_34457,2026-06-03,3,12,6,0,4,0,3,3,890
CLN_34458,2026-06-03,3,0,1,0,3,0,7,2,498
CLN_34459,2026-06-03,1,39,0,0,4,0,11,2,459
CLN_34460,2026-06-03,4,120,0,0,2,1,4,3,831
CLN_34461,2026-06-03,0,98,2,170,1,0,1,14,180
CLN_34462,2026-06-03,1,12,0,0,2,2,2,3,41
CLN_34463,2026-06-03,2,114,1,0,1,1,7,1,481
CLN_34464,2026-06-03,2,7,0,0,2,0,2,10,823
CLN_34465,2026-06-03,1,8,0,0,1,0,2,10,116
CLN_34466,2026-06-03,1,158,0,0,4,2,4,31,85
CLN_34467,2026-06-03,10,0,0,0,1,0,3,9,864
CLN_34468,2026-06-03,3,4,0,0,4,0,5,6,264
CLN_34469,2026-06-03,5,0,4,0,2,0,29,68,387
CLN_34470,2026-06-03,2,3,3,0,4,0,4,10,272
CLN_34471,2026-06-03,2,159,1,0,1,2,4,19,165
CLN_34472,2026-06-03,2,8,1,0,3,0,5,46,878
CLN_34473,2026-06-03,1,6,0,0,3,0,7,14,277
CLN_34474,2026-06-03,3,31,3,0,1,0,5,14,860
CLN_34475,2026-06-03,1,10,0,0,3,1,3,22,253
CLN_34476,2026-06-03,5,2,1,0,3,0,5,31,623
CLN_34477,2026-06-03,2,5,2,0,2,0,0,12,272
CLN_34478,2026-06-03,2,5,0,0,2,0,10,8,296
CLN_34479,2026-06-03,8,13,3,0,2,0,1,39,480
CLN_34480,2026-06-03,3,63,2,0,3,0,6,15,492
CLN_34481,2026-06-03,3,33,1,0,4,0,1,10,142
CLN_34482,2026-06-03,1,2,1,174,2,0,39,3,440
CLN_34483,2026-06-03,9,177,1,0,2,2,4,4,623
CLN_34484,2026-06-03,1,179,0,0,1,0,2,4,577
CLN_34485,2026-06-03,3,28,1,0,2,1,1,2,790
CLN_34486,2026-06-03,1,12,1,0,2,1,3,5,614
CLN_34487,2026-06-03,8,143,0,0,5,1,1,9,216
CLN_34488,2026-06-03,5,166,0,0,1,1,3,7,846
CLN_34489,2026-06-03,0,9,1,0,1,0,6,10,163
CLN_34490,2026-06-03,3,13,0,0,2,0,1,5,147
CLN_34491,2026-06-03,5,71,2,0,2,0,8,123,93
CLN_34492,2026-06-03,3,13,3,0,2,0,2,1,336
CLN_34493,2026-06-03,5,123,3,0,2,1,10,49,217
CLN_34494,2026-06-03,2,4,0,183,4,0,14,4,222
CLN_34495,2026-06-03,2,94,0,0,1,0,4,2,515
CLN_34496,2026-06-03,20,15,1,0,2,1,15,9,806
CLN_34497,2026-06-03,1,5,1,0,4,0,3,6,525
CLN_34498,2026-06-03,5,7,0,0,4,0,3,17,473
CLN_34499,2026-06-03,7,14,3,0,1,3,0,6,99
CLN_34500,2026-06-03,1,5,2,0,2,0,13,4,382
CLN_34501,2026-06-03,1,43,0,0,1,0,0,4,683
CLN_34502,2026-06-03,2,0,1,0,5,2,5,14,475
CLN_34503,2026-06-03,3,26,0,0,2,0,13,5,324
CLN_34504,2026-06-03,1,5,0,0,3,0,2,16,240
CLN_34505,2026-06-03,2,180,2,0,3,0,3,7,623
CLN_34506,2026-06-03,6,11,0,0,1,1,3,5,236
CLN_34507,2026-06-03,3,7,5,0,4,0,2,5,530
CLN_34508,2026-06-03,1,0,2,0,3,0,1,11,217
CLN_34509,2026-06-03,2,8,0,0,2,0,2,36,767
CLN_34510,2026-06-03,2,123,0,0,1,2,2,18,412
CLN_34511,2026-06-03,7,96,11,0,3,1,9,14,658
CLN_34512,2026-06-03,8,0,0,0,1,0,2,26,477
CLN_34513,2026-06-03,3,1,2,0,1,0,1,2,482
CLN_34514,2026-06-03,11,12,2,0,2,1,5,4,458
CLN_34515,2026-06-03,5,99,3,0,2,1,4,4,103
CLN_34516,2026-06-03,3,76,12,0,3,1,2,7,94
CLN_34517,2026-06-03,13,5,2,0,2,1,1,4,96
CLN_34518,2026-06-03,4,3,0,0,7,0,18,12,469
CLN_34519,2026-06-03,1,10,3,0,2,0,9,13,92
CLN_34520,2026-06-03,14,0,3,0,1,0,0,15,153
CLN_34521,2026-06-03,3,147,0,0,4,0,6,3,266
CLN_34522,2026-06-03,1,92,1,0,1,0,1,1,472
CLN_34523,2026-06-03,2,6,3,0,3,1,2,7,300
CLN_34524,2026-06-03,3,7,0,0,2,0,1,4,348
CLN_34525,2026-06-03,4,1,1,0,1,0,2,6,156
CLN_34526,2026-06-03,0,7,0,0,2,0,1,3,323
CLN_34527,2026-06-03,4,8,1,0,2,1,1,3,896
CLN_34528,2026-06-03,1,1,1,0,1,0,2,20,33
CLN_34529,2026-06-03,4,4,0,0,5,0,12,28,892
CLN_34530,2026-06-03,8,4,4,0,3,0,2,23,846
CLN_34531,2026-06-03,4,8,1,0,3,0,7,25,227
CLN_34532,2026-06-03,5,11,0,0,2,1,34,2,501
CLN_34533,2026-06-03,3,8,2,0,2,2,2,9,555
CLN_34534,2026-06-03,5,180,2,0,4,0,3,4,328
CLN_34535,2026-06-03,11,87,1,0,2,1,2,8,493
CLN_34536,2026-06-03,1,8,16,159,6,1,4,35,847
CLN_34537,2026-06-03,7,10,0,0,3,1,11,40,571
CLN_34538,2026-06-03,7,118,0,0,2,0,1,4,748
CLN_34539,2026-06-03,3,155,0,0,1,0,0,6,510
CLN_34540,2026-06-03,1,100,0,0,2,1,2,7,306
CLN_34541,2026-06-03,2,121,6,0,5,0,4,46,285
CLN_34542,2026-06-03,21,7,7,0,1,1,1,25,763
CLN_34543,2026-06-03,1,3,2,0,4,1,6,6,654
CLN_34544,2026-06-03,7,105,0,0,1,0,2,10,159
CLN_34545,2026-06-03,5,2,0,0,3,1,7,9,285
CLN_34546,2026-06-03,21,1,6,0,3,0,3,55,246
CLN_34547,2026-06-03,1,4,0,0,1,0,2,8,490
CLN_34548,2026-06-03,1,5,2,0,2,1,3,5,300
CLN_34549,2026-06-03,2,180,0,0,1,0,6,2,261
CLN_34550,2026-06-03,1,2,0,0,1,0,1,12,279
CLN_34551,2026-06-03,36,6,0,0,3,0,11,25,834
CLN_34552,2026-06-03,3,178,0,0,1,0,4,1,234
CLN_34553,2026-06-03,5,90,0,0,1,0,3,23,821
CLN_34554,2026-06-03,5,3,4,0,4,0,2,3,44
CLN_34555,2026-06-03,2,48,6,183,3,0,3,23,555
CLN_34556,2026-06-03,3,74,0,0,1,0,5,4,814
CLN_34557,2026-06-03,2,10,0,0,1,1,1,2,528
CLN_34558,2026-06-03,19,0,8,0,2,1,62,9,535
CLN_34559,2026-06-03,2,0,4,0,4,0,3,70,299
CLN_34560,2026-06-03,1,8,1,0,2,0,3,13,167
CLN_34561,2026-06-03,2,162,4,0,2,1,3,4,666
CLN_34562,2026-06-03,2,180,2,0,3,0,4,23,784
CLN_34563,2026-06-03,1,8,2,200,3,0,2,2,269
CLN_34564,2026-06-03,0,82,8,188,4,0,3,20,669
CLN_34565,2026-06-03,1,5,2,0,1,2,3,8,377
CLN_34566,2026-06-03,5,54,0,0,2,1,4,7,867
CLN_34567,2026-06-03,2,13,2,0,2,0,1,7,423
CLN_34568,2026-06-03,7,9,1,0,2,1,1,7,632
CLN_34569,2026-06-03,2,5,2,0,3,1,1,14,508
CLN_34570,2026-06-03,3,93,3,0,3,0,3,3,39
CLN_34571,2026-06-03,11,10,0,0,1,0,2,11,80
CLN_34572,2026-06-03,10,0,0,0,2,0,5,9,738
CLN_34573,2026-06-03,4,14,0,0,3,0,0,26,111
CLN_34574,2026-06-03,3,4,0,0,2,0,5,8,596
CLN_34575,2026-06-03,3,0,0,0,1,0,0,44,137
CLN_34576,2026-06-03,3,1,0,0,2,2,3,12,849
CLN_34577,2026-06-03,4,87,1,175,3,0,18,8,64
CLN_34578,2026-06-03,3,1,3,164,1,0,4,46,183
CLN_34579,2026-06-03,5,6,0,0,1,0,1,46,781
CLN_34580,2026-06-03,1,5,2,0,2,0,0,9,842
CLN_34581,2026-06-03,22,10,0,0,3,2,16,41,87
CLN_34582,2026-06-03,2,67,1,0,1,0,14,45,218
CLN_34583,2026-06-03,1,0,0,0,2,0,6,7,482
CLN_34584,2026-06-03,2,98,6,0,2,1,2,11,807
CLN_34585,2026-06-03,1,9,2,0,1,1,1,6,896
CLN_34586,2026-06-03,1,13,0,0,1,1,8,2,840
CLN_34587,2026-06-03,2,11,1,0,3,0,7,3,41
CLN_34588,2026-06-03,2,14,0,192,3,0,4,9,119
CLN_34589,2026-06-03,3,68,0,0,3,1,4,32,171
CLN_34590,2026-06-03,6,107,4,0,4,0,3,38,251
CLN_34591,2026-06-03,5,8,2,0,4,2,21,4,277
CLN_34592,2026-06-03,2,8,3,0,1,0,0,93,174
CLN_34593,2026-06-03,6,11,4,0,1,0,23,42,500
CLN_34594,2026-06-03,2,7,2,0,1,0,0,6,135
CLN_34595,2026-06-03,3,62,3,0,2,0,6,36,653
CLN_34596,2026-06-03,3,14,4,0,1,0,1,3,159
CLN_34597,2026-06-03,1,11,0,0,1,0,1,3,161
CLN_34598,2026-06-03,1,7,1,0,1,0,1,10,588
CLN_34599,2026-06-03,7,9,0,0,3,1,3,45,283
CLN_34600,2026-06-03,11,1,8,0,2,0,2,11,732
CLN_34601,2026-06-03,2,9,1,0,1,1,4,10,463
CLN_34602,2026-06-03,1,12,1,0,2,0,1,1,507
CLN_34603,2026-06-03,2,2,1,0,2,0,7,4,894
CLN_34604,2026-06-03,3,1,3,0,3,1,14,3,527
CLN_34605,2026-06-03,2,13,1,186,1,0,2,9,403
CLN_34606,2026-06-03,1,169,6,0,4,1,2,7,442
CLN_34607,2026-06-03,3,3,12,0,4,0,5,37,803
CLN_34608,2026-06-03,3,7,1,0,3,1,4,3,803
CLN_34609,2026-06-03,1,27,0,0,3,0,4,14,517
CLN_34610,2026-06-03,3,10,5,0,7,0,2,10,582
CLN_34611,2026-06-03,1,12,2,173,2,0,1,4,423
CLN_34612,2026-06-03,2,6,1,0,2,0,1,178,700
CLN_34613,2026-06-03,1,3,0,0,4,0,1,1,886
CLN_34614,2026-06-03,2,5,0,0,1,0,2,4,796
CLN_34615,2026-06-03,1,0,0,0,1,0,15,7,610
CLN_34616,2026-06-03,4,14,6,0,4,0,7,4,881
CLN_34617,2026-06-03,2,100,2,0,3,0,0,21,875
CLN_34618,2026-06-03,2,13,1,0,1,1,5,15,400
CLN_34619,2026-06-03,3,2,1,0,2,0,29,19,551
CLN_34620,2026-06-03,1,182,0,0,1,0,1,2,605
CLN_34621,2026-06-03,4,4,0,192,6,0,2,16,685
CLN_34622,2026-06-03,8,1,2,0,4,1,1,6,517
CLN_34623,2026-06-03,2,26,1,0,5,1,3,7,247
CLN_34624,2026-06-03,11,4,1,0,3,1,2,18,80
CLN_34625,2026-06-03,3,4,5,0,4,1,23,35,821
CLN_34626,2026-06-03,1,7,6,0,2,1,13,8,448
CLN_34627,2026-06-03,1,13,1,177,2,1,36,1,445
CLN_34628,2026-06-03,2,126,0,0,3,0,0,1,240
CLN_34629,2026-06-03,8,14,6,0,1,0,2,4,384
CLN_34630,2026-06-03,4,154,0,0,1,1,1,4,409
CLN_34631,2026-06-03,3,110,1,0,1,0,2,1,33
CLN_34632,2026-06-03,6,14,0,0,1,0,4,4,441
CLN_34633,2026-06-03,1,6,8,0,4,0,7,24,233
CLN_34634,2026-06-03,3,11,1,0,4,0,2,4,644
CLN_34635,2026-06-03,4,176,2,0,1,1,1,30,181
CLN_34636,2026-06-03,6,6,1,0,5,1,4,113,822
CLN_34637,2026-06-03,1,4,1,0,2,1,9,23,741
CLN_34638,2026-06-03,1,3,0,0,3,0,8,6,583
CLN_34639,2026-06-03,2,42,0,0,1,1,10,7,613
CLN_34640,2026-06-03,13,13,4,0,1,1,0,10,627
CLN_34641,2026-06-03,25,4,1,168,3,0,3,102,574
CLN_34642,2026-06-03,2,6,4,0,3,1,3,32,197
CLN_34643,2026-06-03,1,1,0,0,1,0,5,2,56
CLN_34644,2026-06-03,12,62,12,178,6,1,8,2,115
CLN_34645,2026-06-03,26,11,2,0,2,1,1,5,502
CLN_34646,2026-06-03,7,162,0,0,2,0,3,40,492
CLN_34647,2026-06-03,2,3,1,0,1,0,1,7,94
CLN_34648,2026-06-03,22,2,0,0,1,2,8,9,634
CLN_34649,2026-06-03,9,13,0,0,3,1,5,7,623
CLN_34650,2026-06-03,1,4,0,0,1,0,0,4,272
CLN_34651,2026-06-03,14,6,0,0,1,0,2,2,98
CLN_34652,2026-06-03,1,0,2,0,1,1,3,12,188
CLN_34653,2026-06-03,1,11,0,0,3,0,3,2,175
CLN_34654,2026-06-03,5,163,1,0,3,0,1,4,505
CLN_34655,2026-06-03,4,76,3,0,4,0,1,2,688
CLN_34656,2026-06-03,3,6,0,0,2,0,12,15,285
CLN_34657,2026-06-03,3,1,0,0,2,0,2,4,672
CLN_34658,2026-06-03,9,171,3,0,3,0,5,31,627
CLN_34659,2026-06-03,0,5,5,0,2,0,2,2,433
CLN_34660,2026-06-03,6,9,6,0,8,1,11,60,553
CLN_34661,2026-06-03,2,101,1,0,1,2,5,6,528
CLN_34662,2026-06-03,1,139,0,0,2,0,5,9,870
CLN_34663,2026-06-03,2,7,1,0,3,0,15,8,235
CLN_34664,2026-06-03,0,29,0,0,1,0,11,33,849
CLN_34665,2026-06-03,1,13,0,0,2,0,0,8,146
CLN_34666,2026-06-03,8,48,3,0,2,0,1,6,201
CLN_34667,2026-06-03,10,132,0,202,1,1,2,19,541
CLN_34668,2026-06-03,2,9,3,0,2,0,1,2,771
CLN_34669,2026-06-03,1,35,7,0,1,0,6,7,288
CLN_34670,2026-06-03,6,158,0,0,1,0,8,15,502
CLN_34671,2026-06-03,9,4,1,0,1,2,5,8,795
CLN_34672,2026-06-03,9,6,1,0,1,0,10,8,841
CLN_34673,2026-06-03,1,11,0,0,2,1,0,60,150
CLN_34674,2026-06-03,1,11,2,0,3,1,1,6,185
CLN_34675,2026-06-03,20,7,3,0,7,0,3,9,896
CLN_34676,2026-06-03,1,9,0,0,3,0,1,2,469
CLN_34677,2026-06-03,3,137,0,0,2,2,2,7,42
CLN_34678,2026-06-03,0,5,0,0,1,0,1,18,567
CLN_34679,2026-06-03,2,2,0,0,1,0,7,3,557
CLN_34680,2026-06-03,3,118,1,0,1,0,7,5,703
CLN_34681,2026-06-03,4,0,5,0,2,0,2,3,790
CLN_34682,2026-06-03,4,31,1,0,3,0,1,8,874
CLN_34683,2026-06-03,1,10,1,207,4,0,10,12,862
CLN_34684,2026-06-03,1,97,0,0,2,1,1,3,726
CLN_34685,2026-06-03,3,1,0,0,1,1,1,17,895
CLN_34686,2026-06-03,3,158,0,0,1,0,1,6,725
CLN_34687,2026-06-03,4,14,0,0,2,0,3,37,494
CLN_34688,2026-06-03,8,137,0,0,2,0,1,4,207
CLN_34689,2026-06-03,0,2,0,0,1,0,10,2,673
CLN_34690,2026-06-03,4,150,0,190,4,1,2,77,548
CLN_34691,2026-06-03,13,9,2,0,1,0,5,3,900
CLN_34692,2026-06-03,6,6,1,0,3,0,2,4,454
CLN_34693,2026-06-03,5,93,0,0,1,2,1,76,301
CLN_34694,2026-06-03,2,2,1,0,2,2,7,5,311
CLN_34695,2026-06-03,5,13,0,0,1,0,1,0,221
CLN_34696,2026-06-03,4,4,0,0,1,2,8,7,309
CLN_34697,2026-06-03,1,115,0,0,4,1,2,22,703
CLN_34698,2026-06-03,14,0,0,181,3,0,13,19,513
CLN_34699,2026-06-03,2,6,0,0,6,0,2,89,503
CLN_34700,2026-06-03,7,3,1,0,4,0,6,12,866
CLN_34701,2026-06-03,1,8,2,0,3,0,5,3,758
CLN_34702,2026-06-03,7,6,0,0,1,0,12,8,330
CLN_34703,2026-06-03,2,10,0,0,2,0,1,3,403
CLN_34704,2026-06-03,2,80,4,0,7,0,2,14,57
CLN_34705,2026-06-03,2,1,2,0,3,0,1,4,529
CLN_34706,2026-06-03,1,14,0,0,1,0,0,6,865
CLN_34707,2026-06-03,3,6,0,0,1,0,2,1,559
CLN_34708,2026-06-03,9,180,2,0,2,0,2,17,470
CLN_34709,2026-06-03,3,13,6,0,2,0,7,3,260
CLN_34710,2026-06-03,0,136,0,0,2,0,1,5,638
CLN_34711,2026-06-03,1,9,1,0,4,0,37,9,798
CLN_34712,2026-06-03,29,158,0,190,2,0,2,48,183
CLN_34713,2026-06-03,3,12,0,0,1,0,27,6,612
CLN_34714,2026-06-03,14,129,0,196,3,0,5,7,335
CLN_34715,2026-06-03,4,6,1,0,1,0,4,8,215
CLN_34716,2026-06-03,1,10,0,0,2,1,4,12,470
CLN_34717,2026-06-03,2,10,1,0,4,1,2,19,452
CLN_34718,2026-06-03,3,106,0,0,1,1,11,8,671
CLN_34719,2026-06-03,1,11,0,0,2,0,1,10,326
CLN_34720,2026-06-03,14,184,1,0,2,0,2,28,618
CLN_34721,2026-06-03,2,1,0,0,1,1,5,8,510
CLN_34722,2026-06-03,1,8,0,0,1,0,12,59,152
CLN_34723,2026-06-03,7,4,0,0,4,0,4,6,233
