clinician_id,annual_patient_volume,revenue_band,num_locations,has_billing_system,accepts_insurance,is_group_practice
CLN_35097,135,<$1M,1,0,0,0
CLN_35098,1478,<$1M,1,1,1,1
CLN_35099,18585,<$1M,1,1,1,1
CLN_35100,2002,$20M-$100M,1,1,1,1
CLN_35101,517,$20M-$100M,1,1,1,1
CLN_35102,955,<$1M,3,0,1,1
CLN_35103,305,$20M-$100M,1,0,1,0
CLN_35104,356,$100M+,1,1,1,0
CLN_35105,248,$5M-$20M,1,1,0,0
CLN_35106,5368,$1M-$5M,2,1,1,1
CLN_35107,181,$5M-$20M,1,1,1,0
CLN_35108,1158,$5M-$20M,2,1,1,1
CLN_35109,981,<$1M,7,1,1,1
CLN_35110,4104,$1M-$5M,1,1,1,1
CLN_35111,11213,<$1M,5,1,1,1
CLN_35112,239,$1M-$5M,1,1,1,0
CLN_35113,329,$1M-$5M,1,1,1,0
CLN_35114,1225,$20M-$100M,2,0,1,1
CLN_35115,318,<$1M,1,1,1,0
CLN_35116,3740,$20M-$100M,1,1,1,1
CLN_35117,1073,$1M-$5M,5,0,1,1
CLN_35118,443,$20M-$100M,1,1,1,0
CLN_35119,194,$20M-$100M,1,1,1,0
CLN_35120,2708,$20M-$100M,2,0,1,1
CLN_35121,280,<$1M,1,1,1,0
CLN_35122,1427,$1M-$5M,1,1,1,1
CLN_35123,7768,$1M-$5M,1,1,0,1
CLN_35124,2683,$20M-$100M,9,1,1,1
CLN_35125,197,<$1M,1,0,1,0
CLN_35126,423,$20M-$100M,1,0,1,1
CLN_35127,11162,<$1M,1,1,0,1
CLN_35128,156,$20M-$100M,1,1,1,0
CLN_35129,190,$5M-$20M,1,1,1,0
CLN_35130,1717,$1M-$5M,1,0,0,1
CLN_35131,473,$1M-$5M,7,0,1,1
CLN_35132,428,$20M-$100M,1,0,1,1
CLN_35133,946,$1M-$5M,1,1,1,1
CLN_35134,187,$1M-$5M,1,1,1,0
CLN_35135,117,<$1M,1,1,1,0
CLN_35136,3377,<$1M,1,1,1,1
CLN_35137,9058,<$1M,1,0,1,1
CLN_35138,461,<$1M,1,0,1,0
CLN_35139,318,$5M-$20M,1,0,1,0
CLN_35140,159,$1M-$5M,1,0,1,0
CLN_35141,597,<$1M,5,1,1,1
CLN_35142,3843,$20M-$100M,5,0,1,1
CLN_35143,706,$100M+,5,1,1,1
CLN_35144,479,$1M-$5M,1,1,1,0
CLN_35145,15623,<$1M,1,1,1,1
CLN_35146,1934,$5M-$20M,2,1,1,1
CLN_35147,540,$1M-$5M,5,1,1,1
CLN_35148,650,<$1M,1,1,1,0
CLN_35149,739,$1M-$5M,1,0,1,1
CLN_35150,594,<$1M,1,1,1,0
CLN_35151,29490,<$1M,5,0,1,1
CLN_35152,254,$5M-$20M,1,0,1,0
CLN_35153,1298,<$1M,1,1,0,1
CLN_35154,126,$1M-$5M,1,1,0,0
CLN_35155,335,$5M-$20M,1,1,1,0
CLN_35156,85,$5M-$20M,1,0,0,0
CLN_35157,1808,$20M-$100M,6,0,1,1
CLN_35158,5174,<$1M,1,1,1,1
CLN_35159,184,$1M-$5M,1,0,1,0
CLN_35160,44066,<$1M,2,1,1,1
CLN_35161,2341,$20M-$100M,2,1,1,1
CLN_35162,4697,$5M-$20M,2,0,0,1
CLN_35163,746,<$1M,2,1,1,1
CLN_35164,199,$1M-$5M,1,1,1,0
CLN_35165,1380,<$1M,1,0,1,1
CLN_35166,2247,$100M+,4,1,1,1
CLN_35167,123,$1M-$5M,1,1,1,0
CLN_35168,1946,<$1M,1,0,1,1
CLN_35169,411,$5M-$20M,1,1,1,0
CLN_35170,349,<$1M,1,1,1,0
CLN_35171,551,$1M-$5M,1,1,1,0
CLN_35172,1135,$5M-$20M,1,1,1,1
CLN_35173,30220,<$1M,1,1,1,1
CLN_35174,130,$1M-$5M,1,0,0,0
CLN_35175,4716,$5M-$20M,1,0,1,1
CLN_35176,98,$1M-$5M,1,1,1,0
CLN_35177,650,<$1M,3,1,1,1
CLN_35178,169,$20M-$100M,1,0,1,0
CLN_35179,5022,<$1M,6,1,1,1
CLN_35180,114,<$1M,1,1,1,0
CLN_35181,9240,<$1M,1,1,0,1
CLN_35182,4707,$1M-$5M,1,1,1,1
CLN_35183,23182,<$1M,1,0,0,1
CLN_35184,101,<$1M,1,0,1,0
CLN_35185,1395,$5M-$20M,2,0,1,1
CLN_35186,1518,$100M+,1,1,0,1
CLN_35187,1673,$1M-$5M,6,1,1,1
CLN_35188,7607,$1M-$5M,1,1,1,1
CLN_35189,246,$1M-$5M,1,1,1,0
CLN_35190,5516,$5M-$20M,13,1,1,1
CLN_35191,1942,$1M-$5M,1,0,0,1
CLN_35192,321,<$1M,1,1,1,0
CLN_35193,50,$5M-$20M,1,1,1,0
CLN_35194,260,$1M-$5M,1,1,1,0
CLN_35195,1375,$5M-$20M,2,0,0,1
CLN_35196,368,<$1M,1,1,1,0
CLN_35197,1525,$5M-$20M,1,1,1,1
CLN_35198,3754,$5M-$20M,1,1,1,1
CLN_35199,826,$5M-$20M,2,1,1,1
CLN_35200,2824,<$1M,1,1,1,1
CLN_35201,3318,<$1M,7,1,1,1
CLN_35202,126,<$1M,1,1,1,0
CLN_35203,73855,$100M+,4,1,1,1
CLN_35204,90,<$1M,1,1,1,0
CLN_35205,17068,$1M-$5M,1,1,1,1
CLN_35206,2226,$1M-$5M,1,0,1,1
CLN_35207,841,$1M-$5M,6,1,1,1
CLN_35208,836,$1M-$5M,3,1,1,1
CLN_35209,761,$100M+,1,1,1,1
CLN_35210,603,<$1M,1,1,1,0
CLN_35211,92,$5M-$20M,1,1,1,0
CLN_35212,22964,$1M-$5M,1,1,1,1
CLN_35213,50,$1M-$5M,1,0,0,0
CLN_35214,7000,<$1M,3,1,1,1
CLN_35215,18378,$5M-$20M,1,1,0,1
CLN_35216,12702,$5M-$20M,1,1,1,1
CLN_35217,16427,$1M-$5M,1,1,1,1
CLN_35218,1316,<$1M,1,1,1,1
CLN_35219,469,$1M-$5M,1,1,1,0
CLN_35220,2647,$1M-$5M,7,1,1,1
CLN_35221,3186,$100M+,1,0,1,1
CLN_35222,1758,$5M-$20M,5,1,1,1
CLN_35223,1070,$1M-$5M,2,0,1,1
CLN_35224,177,$5M-$20M,1,1,1,0
CLN_35225,260,$100M+,1,1,0,0
CLN_35226,419,$5M-$20M,1,1,1,0
CLN_35227,207,$1M-$5M,1,0,1,0
CLN_35228,1351,$5M-$20M,1,1,1,1
CLN_35229,21082,$5M-$20M,3,1,1,1
CLN_35230,320,$1M-$5M,1,1,1,0
CLN_35231,105,$5M-$20M,1,1,1,0
CLN_35232,17933,$100M+,1,1,0,1
CLN_35233,12817,$5M-$20M,1,1,1,1
CLN_35234,684,$1M-$5M,6,0,1,1
CLN_35235,3719,<$1M,5,1,1,1
CLN_35236,9210,$5M-$20M,7,1,1,1
CLN_35237,9646,<$1M,1,0,1,1
CLN_35238,764,<$1M,1,1,1,1
CLN_35239,5387,$1M-$5M,1,0,0,1
CLN_35240,209919,$5M-$20M,1,1,1,1
CLN_35241,2576,<$1M,2,0,1,1
CLN_35242,537,$5M-$20M,1,0,1,0
CLN_35243,13920,<$1M,2,1,1,1
CLN_35244,355,$20M-$100M,1,0,0,0
CLN_35245,33623,$1M-$5M,1,1,1,1
CLN_35246,9662,<$1M,1,1,1,1
CLN_35247,4973,$5M-$20M,2,1,1,1
CLN_35248,1826,<$1M,2,0,1,1
CLN_35249,225,$5M-$20M,1,1,1,0
CLN_35250,3482,$1M-$5M,1,0,0,1
CLN_35251,5791,$1M-$5M,1,1,1,1
CLN_35252,124,$100M+,1,0,1,0
CLN_35253,3631,$1M-$5M,2,1,1,1
CLN_35254,4580,<$1M,1,1,1,1
CLN_35255,42379,$20M-$100M,13,1,1,1
CLN_35256,622,$1M-$5M,1,1,1,1
CLN_35257,1226,$5M-$20M,2,0,1,1
CLN_35258,247,$1M-$5M,1,1,1,0
CLN_35259,526,<$1M,4,0,1,1
CLN_35260,1332,$100M+,4,1,1,1
CLN_35261,2675,$100M+,1,1,1,1
CLN_35262,770,<$1M,1,0,1,1
CLN_35263,216,$20M-$100M,1,1,1,0
CLN_35264,4173,$1M-$5M,3,0,1,1
CLN_35265,241,<$1M,1,0,1,0
CLN_35266,15635,$5M-$20M,1,1,1,1
CLN_35267,1985,$20M-$100M,3,0,1,1
CLN_35268,205,<$1M,1,0,1,0
CLN_35269,567,$5M-$20M,7,1,1,1
CLN_35270,1174,<$1M,1,1,1,1
CLN_35271,4830,$1M-$5M,7,1,1,1
CLN_35272,1459,$5M-$20M,2,1,1,1
CLN_35273,128,$5M-$20M,1,0,1,0
CLN_35274,6064,$5M-$20M,1,1,1,1
CLN_35275,306,$100M+,1,0,0,0
CLN_35276,25289,<$1M,5,0,1,1
CLN_35277,1096,$5M-$20M,1,1,1,1
CLN_35278,32251,$20M-$100M,7,1,1,1
CLN_35279,25036,$5M-$20M,1,1,1,1
CLN_35280,1634,$5M-$20M,6,1,1,1
CLN_35281,804,$1M-$5M,1,1,1,1
CLN_35282,7934,$1M-$5M,3,1,1,1
CLN_35283,7783,$1M-$5M,5,1,0,1
CLN_35284,388,<$1M,1,1,1,0
CLN_35285,64177,$5M-$20M,1,1,0,1
CLN_35286,185,$1M-$5M,1,1,1,0
CLN_35287,2655,$5M-$20M,1,1,1,1
CLN_35288,1269,$1M-$5M,3,1,1,1
CLN_35289,2610,$5M-$20M,1,1,1,1
CLN_35290,952,$5M-$20M,3,1,1,1
CLN_35291,82326,<$1M,1,1,1,1
CLN_35292,364,$1M-$5M,1,1,1,0
CLN_35293,89,$20M-$100M,1,0,1,0
CLN_35294,258,$20M-$100M,1,1,1,0
CLN_35295,1750,$100M+,1,1,1,1
CLN_35296,40892,$5M-$20M,1,1,1,1
CLN_35297,4561,<$1M,1,1,1,1
CLN_35298,410,$1M-$5M,1,1,1,1
CLN_35299,38260,$20M-$100M,4,1,1,1
CLN_35300,11452,$1M-$5M,3,1,1,1
CLN_35301,17261,$20M-$100M,1,1,1,1
CLN_35302,4280,<$1M,5,1,0,1
CLN_35303,1533,$20M-$100M,5,0,1,1
CLN_35304,11978,<$1M,8,1,1,1
CLN_35305,58986,$5M-$20M,6,1,1,1
CLN_35306,11384,$1M-$5M,1,1,1,1
CLN_35307,12210,$20M-$100M,1,1,1,1
CLN_35308,11784,$1M-$5M,3,0,0,1
CLN_35309,375,<$1M,1,0,1,0
CLN_35310,1347,$5M-$20M,1,1,1,1
CLN_35311,3039,<$1M,1,0,0,1
CLN_35312,21083,$5M-$20M,4,1,1,1
CLN_35313,11681,<$1M,1,1,1,1
CLN_35314,5228,$5M-$20M,1,0,0,1
CLN_35315,226,$100M+,1,0,1,0
CLN_35316,122,$100M+,1,0,1,0
CLN_35317,7311,$5M-$20M,16,1,1,1
CLN_35318,299,<$1M,1,0,0,0
CLN_35319,256,<$1M,1,1,0,0
CLN_35320,53694,$1M-$5M,10,0,0,1
CLN_35321,202,<$1M,1,1,1,0
CLN_35322,12046,<$1M,1,1,1,1
CLN_35323,173,$100M+,1,1,1,0
CLN_35324,4455,$20M-$100M,6,0,1,1
CLN_35325,1325,$20M-$100M,6,0,0,1
CLN_35326,1176,<$1M,2,0,0,1
CLN_35327,565,<$1M,1,1,1,0
CLN_35328,1441,$20M-$100M,1,1,1,1
CLN_35329,5330,<$1M,5,1,0,1
CLN_35330,431,<$1M,3,1,1,1
CLN_35331,1145,$20M-$100M,1,1,1,1
CLN_35332,4122,<$1M,5,1,1,1
CLN_35333,7189,$1M-$5M,2,1,0,1
CLN_35334,121,$20M-$100M,1,1,1,0
CLN_35335,196,<$1M,1,1,1,0
CLN_35336,36441,$20M-$100M,1,0,1,1
CLN_35337,774,<$1M,1,1,0,1
CLN_35338,258,$5M-$20M,1,1,1,0
CLN_35339,3571,$20M-$100M,3,1,1,1
CLN_35340,36181,<$1M,1,1,1,1
CLN_35341,2993,$5M-$20M,2,1,1,1
CLN_35342,247,<$1M,1,1,1,0
CLN_35343,9375,$20M-$100M,8,0,1,1
CLN_35344,276,$1M-$5M,1,1,1,0
CLN_35345,503,$1M-$5M,1,1,0,0
CLN_35346,6877,$1M-$5M,1,0,1,1
CLN_35347,139,$5M-$20M,1,0,1,0
CLN_35348,6546,<$1M,1,0,1,1
CLN_35349,2610,<$1M,4,1,1,1
CLN_35350,528,$1M-$5M,1,1,1,1
CLN_35351,25854,<$1M,1,1,1,1
CLN_35352,1282,$1M-$5M,2,0,1,1
CLN_35353,10031,$1M-$5M,4,1,1,1
CLN_35354,14009,$1M-$5M,5,1,1,1
CLN_35355,4740,<$1M,2,1,1,1
CLN_35356,957,$1M-$5M,1,1,1,1
CLN_35357,257,$5M-$20M,1,0,1,0
CLN_35358,4247,$1M-$5M,1,1,0,1
CLN_35359,126551,$1M-$5M,3,1,0,1
CLN_35360,14793,$100M+,2,1,1,1
CLN_35361,142,<$1M,1,0,0,0
CLN_35362,2607,$1M-$5M,3,1,1,1
CLN_35363,8712,$1M-$5M,4,1,1,1
CLN_35364,8496,$5M-$20M,3,1,1,1
CLN_35365,34123,$5M-$20M,4,1,1,1
CLN_35366,1764,$1M-$5M,7,1,1,1
CLN_35367,200,$20M-$100M,1,0,1,0
CLN_35368,2954,<$1M,1,1,1,1
CLN_35369,16386,$20M-$100M,1,0,1,1
CLN_35370,1216,$100M+,1,1,1,1
CLN_35371,216,$5M-$20M,1,1,1,0
CLN_35372,18893,$1M-$5M,8,1,1,1
CLN_35373,138,$1M-$5M,1,1,1,0
CLN_35374,800,$1M-$5M,2,0,1,1
CLN_35375,124,<$1M,1,1,1,0
CLN_35376,15937,$5M-$20M,1,0,1,1
CLN_35377,7296,<$1M,1,1,1,1
CLN_35378,6490,$1M-$5M,1,0,1,1
CLN_35379,989,$5M-$20M,2,1,0,1
CLN_35380,749,$1M-$5M,2,0,1,1
CLN_35381,5854,$20M-$100M,7,0,1,1
CLN_35382,17072,$20M-$100M,1,1,1,1
CLN_35383,2073,$1M-$5M,3,1,1,1
CLN_35384,5852,$20M-$100M,1,1,1,1
CLN_35385,6755,<$1M,3,1,1,1
CLN_35386,122,$5M-$20M,1,1,0,0
CLN_35387,2056,<$1M,4,1,1,1
CLN_35388,1857,<$1M,5,0,1,1
CLN_35389,1585,<$1M,1,0,0,1
CLN_35390,435,$1M-$5M,5,1,1,1
CLN_35391,28863,$1M-$5M,1,0,0,1
CLN_35392,19239,$5M-$20M,1,1,0,1
CLN_35393,109,$1M-$5M,1,0,1,0
CLN_35394,29520,$100M+,2,0,1,1
CLN_35395,14804,$20M-$100M,1,1,1,1
CLN_35396,10540,<$1M,4,1,0,1
CLN_35397,356,$5M-$20M,1,1,0,0
CLN_35398,63263,$1M-$5M,1,1,0,1
CLN_35399,14339,$20M-$100M,4,1,1,1
CLN_35400,6105,$5M-$20M,1,1,1,1
CLN_35401,90837,$1M-$5M,1,1,1,1
CLN_35402,11079,$1M-$5M,2,1,1,1
CLN_35403,702,$5M-$20M,1,1,0,0
CLN_35404,48841,<$1M,1,1,1,1
CLN_35405,1165,$5M-$20M,7,1,1,1
CLN_35406,517,$1M-$5M,6,0,1,1
CLN_35407,647,$1M-$5M,1,1,1,1
CLN_35408,2920,$5M-$20M,2,0,0,1
CLN_35409,266,$1M-$5M,1,1,0,0
CLN_35410,542,$20M-$100M,1,1,0,1
CLN_35411,302,$100M+,1,1,1,0
CLN_35412,1535,$20M-$100M,1,1,1,1
CLN_35413,182,$5M-$20M,1,1,0,0
CLN_35414,193,$20M-$100M,1,1,1,0
CLN_35415,754,<$1M,6,1,1,1
CLN_35416,362,$1M-$5M,1,0,1,0
CLN_35417,620,$1M-$5M,1,0,1,0
CLN_35418,53695,$100M+,1,1,1,1
CLN_35419,6047,<$1M,1,1,1,1
CLN_35420,23315,$1M-$5M,1,1,1,1
CLN_35421,1161,$20M-$100M,1,1,1,1
CLN_35422,1197,$1M-$5M,1,0,1,1
CLN_35423,6200,$1M-$5M,1,1,1,1
CLN_35424,154116,$5M-$20M,6,1,1,1
CLN_35425,8343,$20M-$100M,1,1,1,1
CLN_35426,132,$20M-$100M,1,1,1,0
CLN_35427,4146,$1M-$5M,6,1,1,1
CLN_35428,158,<$1M,1,1,1,0
CLN_35429,1070,<$1M,1,1,1,1
CLN_35430,15942,<$1M,2,0,0,1
CLN_35431,254,$100M+,1,1,0,0
CLN_35432,35270,$5M-$20M,1,1,1,1
CLN_35433,1541,<$1M,3,1,1,1
CLN_35434,297,$5M-$20M,1,1,1,0
CLN_35435,69,<$1M,1,1,1,0
CLN_35436,1346,$20M-$100M,1,1,1,1
CLN_35437,1713,<$1M,2,1,1,1
CLN_35438,3695,$20M-$100M,2,1,1,1
CLN_35439,5826,$5M-$20M,1,1,0,1
CLN_35440,1432,<$1M,1,1,0,1
CLN_35441,3173,$5M-$20M,1,1,1,1
CLN_35442,840,<$1M,6,1,1,1
CLN_35443,142,$5M-$20M,1,1,1,0
CLN_35444,88,$1M-$5M,1,1,1,0
CLN_35445,983,<$1M,3,0,1,1
CLN_35446,1454,$1M-$5M,9,1,0,1
CLN_35447,150,$1M-$5M,1,1,1,0
CLN_35448,376,$1M-$5M,2,1,1,1
CLN_35449,3152,<$1M,1,1,1,1
CLN_35450,392,$5M-$20M,1,1,1,0
CLN_35451,115,$1M-$5M,1,1,1,0
CLN_35452,24164,$5M-$20M,3,1,1,1
CLN_35453,509,$1M-$5M,1,1,1,0
CLN_35454,14271,<$1M,1,1,1,1
CLN_35455,1428,$20M-$100M,1,1,1,1
CLN_35456,8439,$5M-$20M,2,1,1,1
CLN_35457,5054,$5M-$20M,1,1,1,1
CLN_35458,937,$1M-$5M,1,1,1,1
CLN_35459,219,<$1M,1,1,1,0
CLN_35460,1245,$1M-$5M,5,0,1,1
CLN_35461,9546,$1M-$5M,1,1,1,1
CLN_35462,2751,<$1M,1,0,1,1
CLN_35463,14623,$5M-$20M,2,1,0,1
CLN_35464,204,$5M-$20M,1,0,1,0
CLN_35465,45712,<$1M,1,1,1,1
CLN_35466,5344,$1M-$5M,5,1,1,1
CLN_35467,1046,$20M-$100M,1,0,1,1
CLN_35468,397,$100M+,1,1,1,0
CLN_35469,168,<$1M,1,0,0,0
CLN_35470,23767,$1M-$5M,1,1,0,1
CLN_35471,740,$1M-$5M,1,0,1,0
CLN_35472,22234,$5M-$20M,1,0,1,1
CLN_35473,7503,<$1M,5,1,1,1
CLN_35474,475,<$1M,1,1,1,0
CLN_35475,1577,$1M-$5M,8,0,1,1
CLN_35476,2634,$5M-$20M,10,1,1,1
CLN_35477,2745,$5M-$20M,2,1,1,1
CLN_35478,1315,<$1M,1,0,1,1
CLN_35479,2131,$1M-$5M,1,1,1,1
CLN_35480,475,$1M-$5M,2,0,1,1
CLN_35481,221,$5M-$20M,1,1,1,0
CLN_35482,75376,$1M-$5M,4,1,1,1
CLN_35483,145,<$1M,1,0,1,0
CLN_35484,1711,$1M-$5M,1,1,0,1
CLN_35485,2372,$1M-$5M,3,0,0,1
CLN_35486,267,<$1M,1,1,1,0
CLN_35487,5807,$1M-$5M,3,1,1,1
CLN_35488,50433,$20M-$100M,1,1,0,1
CLN_35489,10435,<$1M,3,1,1,1
CLN_35490,86,$1M-$5M,1,0,0,0
CLN_35491,5403,<$1M,1,1,1,1
CLN_35492,1242,<$1M,1,0,1,1
CLN_35493,840,$5M-$20M,2,1,1,1
CLN_35494,102,<$1M,1,1,1,0
CLN_35495,4119,$5M-$20M,8,1,0,1
CLN_35496,64805,$20M-$100M,3,1,1,1
CLN_35497,2203,$5M-$20M,1,1,1,1
CLN_35498,120232,$5M-$20M,7,0,1,1
CLN_35499,13068,$5M-$20M,1,1,1,1
CLN_35500,65351,$1M-$5M,1,0,0,1
CLN_35501,632,$5M-$20M,1,1,1,1
CLN_35502,225,$20M-$100M,1,1,1,1
CLN_35503,551,$1M-$5M,1,1,0,0
CLN_35504,18485,$20M-$100M,2,1,1,1
CLN_35505,1916,$1M-$5M,1,1,1,1
CLN_35506,55837,$20M-$100M,2,1,0,1
CLN_35507,64831,$5M-$20M,8,1,1,1
CLN_35508,969,$5M-$20M,2,0,1,1
CLN_35509,25310,$1M-$5M,1,1,1,1
CLN_35510,4308,$100M+,3,1,1,1
CLN_35511,296,<$1M,1,0,1,0
CLN_35512,129,$20M-$100M,1,1,1,0
CLN_35513,7829,$1M-$5M,1,1,0,1
CLN_35514,1205,$1M-$5M,3,1,1,1
CLN_35515,66645,$5M-$20M,7,1,1,1
CLN_35516,497,$1M-$5M,1,1,1,1
CLN_35517,302,<$1M,1,1,1,0
CLN_35518,1160,$5M-$20M,3,1,1,1
CLN_35519,754,$20M-$100M,1,1,1,1
CLN_35520,289,$1M-$5M,1,0,1,0
CLN_35521,113877,$1M-$5M,6,0,1,1
CLN_35522,517,$1M-$5M,2,1,0,1
CLN_35523,1318,$5M-$20M,1,1,1,1
CLN_35524,63055,$1M-$5M,16,1,1,1
CLN_35525,672,$5M-$20M,2,1,1,1
CLN_35526,636,<$1M,3,0,1,1
CLN_35527,2038,$1M-$5M,1,1,1,1
CLN_35528,125,<$1M,1,1,1,0
CLN_35529,2498,$1M-$5M,1,1,1,1
CLN_35530,690,<$1M,1,1,1,1
CLN_35531,2694,$20M-$100M,1,1,1,1
CLN_35532,652,<$1M,3,0,0,1
CLN_35533,443,$1M-$5M,1,1,1,0
CLN_35534,415,<$1M,1,0,1,1
CLN_35535,8684,<$1M,13,0,1,1
CLN_35536,1068,<$1M,1,1,1,1
CLN_35537,183,$1M-$5M,1,0,1,0
CLN_35538,255,<$1M,1,1,1,0
CLN_35539,501,$5M-$20M,1,1,1,0
CLN_35540,10148,$1M-$5M,4,0,1,1
CLN_35541,184,$5M-$20M,1,0,0,0
CLN_35542,10901,$5M-$20M,5,1,1,1
CLN_35543,22768,$5M-$20M,3,1,1,1
CLN_35544,1497,$5M-$20M,1,1,1,1
CLN_35545,325,$1M-$5M,1,1,1,0
CLN_35546,2789,$20M-$100M,1,0,0,1
CLN_35547,595,$100M+,1,1,1,0
CLN_35548,336,<$1M,1,1,1,0
CLN_35549,183,$5M-$20M,1,0,1,0
CLN_35550,200,<$1M,1,1,1,0
CLN_35551,15936,$1M-$5M,1,1,1,1
CLN_35552,3280,$5M-$20M,10,1,1,1
CLN_35553,242,<$1M,1,1,1,0
CLN_35554,1183,$1M-$5M,3,1,1,1
CLN_35555,5245,$1M-$5M,9,1,0,1
CLN_35556,3888,<$1M,1,1,0,1
CLN_35557,602,$5M-$20M,1,1,1,1
CLN_35558,30422,$5M-$20M,1,0,1,1
CLN_35559,5750,<$1M,1,1,0,1
CLN_35560,4035,$5M-$20M,1,1,1,1
CLN_35561,1644,$100M+,3,1,1,1
CLN_35562,2057,$1M-$5M,1,0,0,1
CLN_35563,618,$1M-$5M,2,1,0,1
CLN_35564,1200,$100M+,9,1,1,1
CLN_35565,99856,$1M-$5M,2,0,1,1
CLN_35566,1199,<$1M,1,1,1,1
CLN_35567,4621,$5M-$20M,1,1,1,1
CLN_35568,14486,$1M-$5M,11,0,1,1
CLN_35569,364,$100M+,1,1,1,0
CLN_35570,4419,$5M-$20M,7,1,1,1
CLN_35571,504,<$1M,1,1,1,0
CLN_35572,736,$5M-$20M,1,0,0,1
CLN_35573,1262,$5M-$20M,1,0,1,1
CLN_35574,1367,<$1M,3,1,1,1
CLN_35575,1900,$1M-$5M,2,1,0,1
CLN_35576,1705,$1M-$5M,1,1,1,1
CLN_35577,491,$5M-$20M,1,1,1,1
CLN_35578,10954,<$1M,3,1,1,1
CLN_35579,35118,$5M-$20M,1,1,1,1
CLN_35580,5013,$1M-$5M,1,1,1,1
CLN_35581,7452,$20M-$100M,4,1,1,1
CLN_35582,303,$5M-$20M,1,1,1,0
CLN_35583,3012,$5M-$20M,2,1,1,1
CLN_35584,142517,<$1M,4,1,1,1
CLN_35585,9543,$5M-$20M,2,1,1,1
CLN_35586,24080,$1M-$5M,1,0,1,1
CLN_35587,362,<$1M,1,0,1,0
CLN_35588,7142,$20M-$100M,2,1,1,1
CLN_35589,55399,$1M-$5M,9,1,0,1
CLN_35590,1085,<$1M,3,0,1,1
CLN_35591,258,$5M-$20M,1,1,1,0
CLN_35592,1027,$1M-$5M,3,1,1,1
CLN_35593,3552,$1M-$5M,1,1,1,1
CLN_35594,1557,$1M-$5M,2,0,1,1
CLN_35595,1325,$1M-$5M,9,0,0,1
CLN_35596,12076,$1M-$5M,3,1,1,1
CLN_35597,195,$5M-$20M,1,1,1,0
CLN_35598,817,<$1M,3,1,1,1
CLN_35599,17521,$5M-$20M,1,1,1,1
CLN_35600,228,$20M-$100M,1,1,1,0
CLN_35601,17292,$5M-$20M,1,0,0,1
CLN_35602,107656,$1M-$5M,1,0,0,1
CLN_35603,1901,$20M-$100M,1,1,0,1
CLN_35604,6808,$1M-$5M,1,0,1,1
CLN_35605,10185,$20M-$100M,3,0,1,1
CLN_35606,113,$20M-$100M,1,1,1,0
CLN_35607,70,$5M-$20M,1,0,1,0
CLN_35608,181,$1M-$5M,1,1,1,0
CLN_35609,32205,$1M-$5M,1,0,1,1
CLN_35610,175733,$1M-$5M,2,1,1,1
CLN_35611,1055,$5M-$20M,1,1,1,1
CLN_35612,1366,$5M-$20M,1,0,1,1
CLN_35613,148,<$1M,1,1,1,0
CLN_35614,35255,$5M-$20M,1,0,1,1
CLN_35615,12832,<$1M,1,0,1,1
CLN_35616,66615,<$1M,1,0,1,1
CLN_35617,971,$1M-$5M,1,1,1,1
CLN_35618,2151,$1M-$5M,1,1,1,1
CLN_35619,6835,$1M-$5M,2,1,1,1
CLN_35620,6020,$1M-$5M,1,1,1,1
CLN_35621,62286,$5M-$20M,1,0,1,1
CLN_35622,819,$1M-$5M,1,1,1,1
CLN_35623,1796,$1M-$5M,4,1,1,1
CLN_35624,148,$1M-$5M,1,0,0,0
CLN_35625,340,$1M-$5M,1,1,1,0
CLN_35626,3298,$5M-$20M,5,1,1,1
CLN_35627,169,$5M-$20M,1,1,1,0
CLN_35628,5701,$1M-$5M,1,1,0,1
CLN_35629,673,$1M-$5M,2,1,1,1
CLN_35630,419,$1M-$5M,1,1,1,0
CLN_35631,9921,$5M-$20M,1,1,1,1
CLN_35632,1396,<$1M,3,1,1,1
CLN_35633,14683,$1M-$5M,1,1,1,1
CLN_35634,830,$5M-$20M,2,1,1,1
CLN_35635,467,$5M-$20M,1,1,1,0
CLN_35636,33795,<$1M,4,1,1,1
CLN_35637,161670,$1M-$5M,1,0,1,1
CLN_35638,9195,$1M-$5M,1,0,1,1
CLN_35639,123406,<$1M,1,1,0,1
CLN_35640,2632,$1M-$5M,1,1,1,1
CLN_35641,61382,$5M-$20M,1,0,1,1
CLN_35642,261,<$1M,1,1,1,0
CLN_35643,971,$1M-$5M,1,1,0,1
CLN_35644,1142,$1M-$5M,3,1,0,1
CLN_35645,672,$1M-$5M,1,1,1,1
CLN_35646,1256,$1M-$5M,1,0,1,1
CLN_35647,250,$100M+,1,1,1,0
CLN_35648,2713,$1M-$5M,5,1,1,1
CLN_35649,1504,$5M-$20M,1,0,0,1
CLN_35650,194,$1M-$5M,1,1,1,0
CLN_35651,300,$5M-$20M,1,0,1,0
CLN_35652,5569,$100M+,1,1,0,1
CLN_35653,1389,$5M-$20M,1,1,1,1
CLN_35654,412,$1M-$5M,1,1,1,1
CLN_35655,173,$1M-$5M,1,1,1,0
CLN_35656,154,<$1M,1,1,1,0
CLN_35657,4896,$20M-$100M,10,0,1,1
CLN_35658,1456,$5M-$20M,2,1,1,1
CLN_35659,89,$5M-$20M,1,0,1,0
CLN_35660,427,<$1M,1,1,1,0
CLN_35661,12413,<$1M,1,1,1,1
CLN_35662,485,$5M-$20M,1,1,0,0
